Vigencia_Ejecucion;No_Localidad;Nombre_Localidad;Sector;Entidad;Codigo_Proyecto;Cod_meta_proyecto_extendida;Meta_proyecto;No_CRP;Fecha_Registro;No_Compromiso;Compromiso;Plazo;Objeto;Modalidad_seleccion;Descripcion_Mod_Selec;Tipo_Doc_BP_Beneficiario;Valor_CRP_Asignado_presupuestos_participativos;Codigo_propuestas_financiadas_CRP
2021;1;Usaquén;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;1941;4;Revitalizar 211 Mipymes y/o emprendimientos potencializadas dentro de las aglomeraciones económicas que fomentan el empleo y/o nuevas actividades económicas.;1014;24/08/2021;304 2021;CONTRATO DE PRESTACION DE SERVICIOS;129;PRESTAR LOS SERVICIOS DE PRODUCCIÓN DE LOS DIFERENTES EVENTOS, REUNIONES O ACTIVIDADES EN QUE TENGA RESPONSABILIDAD EL FDLUSA EN EL MARCO DEL CUMPLIMIENTO DEL PDL USAQUÉN REVERDECE 2021-2024 UN NUEVO CONTRATO SOCIAL Y AMBIENTAL PARA USAQUÉN VIGENCIA 2021;01;LICITACIÓN PÚBLICA;NIT;$ 166.868.772;US084
2021;1;Usaquén;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;1941;4;Revitalizar 211 Mipymes y/o emprendimientos potencializadas dentro de las aglomeraciones económicas que fomentan el empleo y/o nuevas actividades económicas.;1128;1/10/2021;391 2021;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;91;PRESTAR LOS SERVICIOS PROFESIONALES A LA ALCALDÍA LOCAL DE USAQUÉN PARA LA CONSTRUCCIÓN Y EJECUCIÓN DE LA ESTRATEGIA DE REACTIVACIÓN ECONÓMICA EN EL ÁREA DE GESTIÓN DE DESARROLLO LOCAL- META PDL: RE-VITALIZAR 211 MIPYMES Y/O EMPRENDIMIENTOS POTENCIALIZADA;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 15.263.500;US084
2021;1;Usaquén;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;1941;4;Revitalizar 211 Mipymes y/o emprendimientos potencializadas dentro de las aglomeraciones económicas que fomentan el empleo y/o nuevas actividades económicas.;1184;19/10/2021;CPS 160 2021 ADI;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;31;ADICION AL CONTRATO CPS 160 2021 - PRESTAR LOS SERVICIOS DE APOYO A LAGESTION A LA ALCALDÍA LOCAL DE USAQUÉN PARA LA CONSTRUCCIÓN Y EJECUCIÓN DE ESTRATEGIAS DE REACTIVACIÓN ECONÓMICA EN EL MARCO DEL PROYECTO 1941. REACTIVACIÓN ECONÓMICA POR USAQUÉN META P;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 3.000.000;US084
2021;1;Usaquén;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;1941;4;Revitalizar 211 Mipymes y/o emprendimientos potencializadas dentro de las aglomeraciones económicas que fomentan el empleo y/o nuevas actividades económicas.;1324;10/12/2021;472 2021;CONTRATO DE PRESTACION DE SERVICIOS;21;PRESTAR LOS SERVICIOS DE PRODUCCIÓN DE UN EVENTO, PARA FOMENTAR LA REACTIVACIÓN ECONÓMICA DE LA LOCALIDAD Y EL BUEN USO DEL ESPACIO PÚBLICO COMO MEDIDA PARA CONTRIBUIR AL CUMPLIMIENTO DEL PDL USAQUÉN REVERDECE 2021-2024: UN NUEVO CONTRATO SOCIAL Y AMBIENT;04;CONTRATACIÓN MÍNIMA CUANTÍA;NIT;$ 3.328.788;US084
2021;1;Usaquén;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;1941;4;Revitalizar 211 Mipymes y/o emprendimientos potencializadas dentro de las aglomeraciones económicas que fomentan el empleo y/o nuevas actividades económicas.;1361;21/12/2021;160 2021 ADICION;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;10;ADICIÓN AL CONTRATO 160-2021. PRESTAR LOS SERVICIOS DE APOYO A LAGESTION A LA ALCALDÍA LOCAL DE USAQUÉN PARA LA CONSTRUCCIÓN Y EJECUCIÓN DE ESTRATEGIAS DE REACTIVACIÓN ECONÓMICA EN EL MARCO DEL PROYECTO 1941. REACTIVACIÓN ECO-NÓMICA POR USAQUÉN META PDL: ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 1.600.000;US084
2021;1;Usaquén;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;1941;5;Apoyar 267 Mipymes y/o emprendimientos culturales y creativos.;756;26/02/2021;106 2021;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;241;PRESTAR LOS SERVICIOS PROFESIONALES A LA ALCALDÍA LOCAL DE USAQUÉN PARA LA CONSTRUCCIÓN Y EJECUCIÓN DE ESTRATEGIAS DE REACTIVACIÓN ECONÓMICA META PDL: APOYAR 267 MIPYMES Y/O EMPRENDIMIENTOS CULTURALES Y CREATIVOS.;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 36.000.000;"US064;US066;US068"
2021;1;Usaquén;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;1941;5;Apoyar 267 Mipymes y/o emprendimientos culturales y creativos.;978;16/07/2021;283 2021;CONVENIO DE COOPERACION;168;Aunar esfuerzos para la cooperación administrativa, técnica y económica, entre el Programa para las Naciones Unidas para el Desarrollo (PNUD) y El Fondo de Desarrollo Local, con el fin de implementar estrategias que promuevan el fortalecimiento a los empr;10;CONTRATACIÓN DIRECTA;NIT;$ 554.225.910;"US064;US066;US068"
2021;1;Usaquén;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;1941;5;Apoyar 267 Mipymes y/o emprendimientos culturales y creativos.;1005;18/08/2021;305 2021;CONVENIO INTERADMINISTRATIVO;135;LA ADHESIÓN DE LA FONDO DE DESARROLLO LOCAL DE USAQUÉN, AL CONTRATO INTERADMINISTRATIVO NO. CO1.PCCNTR.2564825 DE 2021, SUSCRITO ENTRE LA UDFJC Y EL SENA, PARTICULARMENTE PARA FINANCIAR PROYECTOS E INICIATIVAS EMPRESARIALES PRESENTADAS EN CONVOCATORIA CER;10;CONTRATACIÓN DIRECTA;NIT;$ 500.000.000;"US064;US066;US068"
2021;1;Usaquén;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;1941;5;Apoyar 267 Mipymes y/o emprendimientos culturales y creativos.;1014;24/08/2021;304 2021;CONTRATO DE PRESTACION DE SERVICIOS;129;PRESTAR LOS SERVICIOS DE PRODUCCIÓN DE LOS DIFERENTES EVENTOS, REUNIONES O ACTIVIDADES EN QUE TENGA RESPONSABILIDAD EL FDLUSA EN EL MARCO DEL CUMPLIMIENTO DEL PDL USAQUÉN REVERDECE 2021-2024 UN NUEVO CONTRATO SOCIAL Y AMBIENTAL PARA USAQUÉN VIGENCIA 2021;01;LICITACIÓN PÚBLICA;NIT;$ 167.601.578;"US064;US066;US068"
2021;1;Usaquén;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;1941;5;Apoyar 267 Mipymes y/o emprendimientos culturales y creativos.;1226;29/10/2021;106 2021 ADICION;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;64;PRESTAR LOS SERVICIOS PROFESIONALES A LA ALCALDÍA LOCAL DE USAQUÉN PARA LA CONSTRUCCIÓN Y EJECUCIÓN DE ESTRATEGIAS DE REACTIVACIÓN ECONÓMICA META PDL: APOYAR 267 MIPYMES Y/O EMPRENDIMIENTOS CULTURALES Y CREATIVOS;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 11.250.000;"US064;US066;US068"
2021;1;Usaquén;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;1941;6;Promover en 210 Mipymes y/o emprendimientos procesos de reconversión hacia actividades sostenibles.;1011;20/08/2021;296 2021;CONTRATO DE PRESTACION DE SERVICIOS;133;PRESTAR LOS SERVICIOS DE ASISTENCIA TÉCNICA, LOGISTICA Y ORGANIZACIONAL PARA LA EJECUCIÓN DE LOS COMPONENTES DE AGRICULTURA URBANA, EDUCACIÓN AMBIENTAL Y REACTIVACIÓN INCLUIDOS EN LOS PROYECTOS DE INVERSIÓN CULTIVANDO EN USAQUÉN, USAQUÉN MÁS VERDE Y REACT;01;LICITACIÓN PÚBLICA;NIT;$ 266.061.680;US080
2021;1;Usaquén;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;1941;6;Promover en 210 Mipymes y/o emprendimientos procesos de reconversión hacia actividades sostenibles.;1014;24/08/2021;304 2021;CONTRATO DE PRESTACION DE SERVICIOS;129;PRESTAR LOS SERVICIOS DE PRODUCCIÓN DE LOS DIFERENTES EVENTOS, REUNIONES O ACTIVIDADES EN QUE TENGA RESPONSABILIDAD EL FDLUSA EN EL MARCO DEL CUMPLIMIENTO DEL PDL USAQUÉN REVERDECE 2021-2024 UN NUEVO CONTRATO SOCIAL Y AMBIENTAL PARA USAQUÉN VIGENCIA 2021;01;LICITACIÓN PÚBLICA;NIT;$ 138.242.892;"US077;US080"
2021;1;Usaquén;DESARROLLO ECONÓMICO, INDUSTRIA Y TURISMO;SDE;1941;6;Promover en 210 Mipymes y/o emprendimientos procesos de reconversión hacia actividades sostenibles.;1050;2/09/2021;344 2021;CONVENIO INTERADMINISTRATIVO;120;AUNAR ESFUERZOS ADMINISTRATIVOS, TÉCNICOS, FINANCIEROS Y DE RECURSO HUMANO, ENTRE LOS FONDOS DE DESARROLLO LOCAL DE LAS LOCALIDADES DE BOGOTÁ Y EL INSTITUTO DISTRITAL DE TURISMO - IDT, TENDIENTES A DESARROLLAR COMPONENTES DE REACTIVACIÓN ECONÓMICA DEL SEC;10;CONTRATACIÓN DIRECTA;NIT;$ 250.348.450;US077
2021;1;Usaquén;AMBIENTE;JBB;1942;32;Mantener 8000 árboles urbanos y/o rurales;946;11/06/2021;264 2021;CONVENIO INTERADMINISTRATIVO;203;AUNAR ESFUERZOS TÉCNICOS, ADMINISTRATIVOS Y FINANCIEROS ENTRE LA EMPRESA AGUAS DE BOGOTÁ S.A. E.S.P Y EL FONDO DE DESARROLLO LOCAL DE USAQUÉN PARA EJECUTAR ACTIVIDADES DE MANTENIMIENTO A LA PLANTACIÓN REALIZADA EN EL MARCO DE LA RECUPERACIÓN, RESTAURACIÓN;10;CONTRATACIÓN DIRECTA;NIT;$ 194.253.000;US019
2021;1;Usaquén;AMBIENTE;AMBIENTE;1944;27;Implementar 6 PROCEDAS.;791;4/03/2021;122 2021;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;240;PRESTAR LOS SERVICIOS PROFESIONALES A LA ALCALDÍA LOCAL DE USAQUÉN, PARA APOYAR LA COORDINACIÓN DE LA EJECUCIÓN DE LOS PROYECTOS AMBIENTALES Y SUS COMPONENTES TECNICOS DEL PLAN DE DESARROLLO LOCAL USAQUÉN REVERDECE 2021-2024: UN NUEVO CONTRATO SOCIAL Y AM;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 52.000.000;US018
2021;1;Usaquén;AMBIENTE;AMBIENTE;1944;27;Implementar 6 PROCEDAS.;1011;20/08/2021;296 2021;CONTRATO DE PRESTACION DE SERVICIOS;133;PRESTAR LOS SERVICIOS DE ASISTENCIA TÉCNICA, LOGISTICA Y ORGANIZACIONAL PARA LA EJECUCIÓN DE LOS COMPONENTES DE AGRICULTURA URBANA, EDUCACIÓN AMBIENTAL Y REACTIVACIÓN INCLUIDOS EN LOS PROYECTOS DE INVERSIÓN CULTIVANDO EN USAQUÉN, USAQUÉN MÁS VERDE Y REACT;01;LICITACIÓN PÚBLICA;NIT;$ 84.398.597;US018
2021;1;Usaquén;AMBIENTE;AMBIENTE;1944;27;Implementar 6 PROCEDAS.;1031;27/08/2021;325-2021;CONTRATO DE PRESTACION DE SERVICIOS;126;PRESTAR LOS SERVICIOS DE ASESORIA TÉCNICA RELACIONADOS CON LA SEPARACIÓN DE RESIDUOS SÓLIDOS EN LA FUENTE Y SU APROVECHAMIENTO, ASI COMO DE EDUCACIÓN AMBIENTAL INCLUIDOS EN LOS PROYECTOS DE INVERSIÓN DE ESCUELA DE ECONOMÍA CIRCULAR Y USAQUÉN MÁS VERDE DEL;01;LICITACIÓN PÚBLICA;NIT;$ 39.403.437;US018
2021;1;Usaquén;AMBIENTE;AMBIENTE;1944;27;Implementar 6 PROCEDAS.;1255;5/11/2021;122 2021 ADICION;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;56;ADICIÓN CONTRATO 122-2021. PRESTAR LOS SERVICIOS PROFESIONALES A LA ALCALDÍA LOCAL DE USAQUÉN, PARA APOYAR LA COORDINACIÓNDE LA EJECUCIÓN DE LOS PROYECTOS AMBIENTALES Y SUS COMPONENTES TECNICOS DEL PLAN DE DESARROLLO LOCAL “USAQUÉN REVERDECE 2021-2024: UN;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 16.250.000;US018
2021;1;Usaquén;CULTURA, RECREACIÓN Y DEPORTE;IDRD;1945;34;Intervenir 30 Parques vecinales y/o de bolsillo con acciones de mejoramiento, mantenimiento y/o dotación;715;15/02/2021;059 2021;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;241;PRESTAR LOS SERVICIOS PROFESIONALES A LA ALCALDIA LOCAL DE USAQUEN PARA APOYAR LA COORDINACION Y EJECUCION DE ACTIVIDADES RELACIONADAS CON LA INFRAESTRUCTURA DE PARQUES, ZONAS DE RECREACION, EMBELLECIMIENTO Y ORNATO QUE SE ADELANTEN EN LA LOCALIDAD Y ACTI;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 48.000.000;US043
2021;1;Usaquén;CULTURA, RECREACIÓN Y DEPORTE;IDRD;1945;34;Intervenir 30 Parques vecinales y/o de bolsillo con acciones de mejoramiento, mantenimiento y/o dotación;727;18/02/2021;068 2021;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;241;PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN DE LA ALCALDÍA LOCAL DE USAQUÉN, PARA APOYAR EL DESARROLLO DEL PROYECTO PARQUES MÁS VERDES Y ACTIVOS ENFOCADO AL SECTOR DE ESPACIO PÚBLICO, PARQUES, DE MAS ZONAS DE RECREACION Y SUS COMPONENTES, MEDIANTE EL DESA;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 26.400.000;US043
2021;1;Usaquén;CULTURA, RECREACIÓN Y DEPORTE;IDRD;1945;34;Intervenir 30 Parques vecinales y/o de bolsillo con acciones de mejoramiento, mantenimiento y/o dotación;736;20/02/2021;072 2021;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;241;PRESTAR LOS SERVICIOS PROFESIONALES A LA ALCALDIA LOCAL DE USAQUEN EN EL ACOMPAÑAMIENTO TÉCNICO DE LOS ASUNTOS RELACIONADOS CON INFRAESTRUCTURA DE PARQUES, ZONAS DE RECREACION, EMBELLECIMIENTO Y ORNATO QUE SE ADELANTEN EN LA LOCALIDAD;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 44.000.000;US043
2021;1;Usaquén;CULTURA, RECREACIÓN Y DEPORTE;IDRD;1945;34;Intervenir 30 Parques vecinales y/o de bolsillo con acciones de mejoramiento, mantenimiento y/o dotación;1037;31/08/2021;313 2021;CONTRATO DE OBRA;122;CONTRATAR A PRECIOS UNITARIOS FIJOS, SIN FORMULA DE AJUSTE, A MONTO AGOTABLE, EL DIAGNÓSTICO, MANTENIMIENTO Y/O DOTACIÓN DEL MOBILIARIO DE LOS PARQUES CATALOGADOS COMO VECINALES Y DE BOLSILLO, DE LA LOCALIDAD DE USAQUÉN EN BOGOTÁ D.C.;01;LICITACIÓN PÚBLICA;NIT;$ 1.348.871.930;US043
2021;1;Usaquén;CULTURA, RECREACIÓN Y DEPORTE;IDRD;1945;34;Intervenir 30 Parques vecinales y/o de bolsillo con acciones de mejoramiento, mantenimiento y/o dotación;1041;31/08/2021;302 2021;CONTRATO DE INTERVENTORIA;122;INTERVENTORÍA TÉCNICA, ADMINISTRATIVA, FINANCIERA, JURÍDICA, AMBIENTAL Y SOCIAL AL CONTRATO DE OBRA PUBLICA RESULTANTE DEL PROCESO DE LICITACION PUBLICA CUYO OBJETO ES: CONTRATAR A PRECIOS UNITARIOS FIJOS, SIN FORMULA DE AJUSTE, A MONTO AGOTABLE, EL DIAGN;08;CONCURSO DE MÉRITOS ABIERTO;NIT;$ 187.106.080;US043
2021;1;Usaquén;CULTURA, RECREACIÓN Y DEPORTE;IDRD;1945;34;Intervenir 30 Parques vecinales y/o de bolsillo con acciones de mejoramiento, mantenimiento y/o dotación;1172;14/10/2021;059 2021;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;60;PRESTAR LOS SERVICIOS PROFESIONALES A LA ALCALDIA LOCAL DE USAQUEN PARA APOYAR LA COORDINACION Y EJECUCION DE ACTIVIDADES RELACIONADAS CON LA INFRAESTRUCTURA DE PARQUES, ZONAS DE RECREACION, EMBELLECIMIENTO Y ORNATO QUE SE ADELANTEN EN LA LOCALIDAD Y ACTI;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 12.000.000;US043
2021;1;Usaquén;CULTURA, RECREACIÓN Y DEPORTE;IDRD;1945;34;Intervenir 30 Parques vecinales y/o de bolsillo con acciones de mejoramiento, mantenimiento y/o dotación;1181;15/10/2021;068 2021 ADICION;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;60;PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN DE LA ALCALDÍA LOCAL DE USAQUÉN, PARA APOYAR EL DESARRLLO DEL PROYECTO PARQUES MÁS VERDES Y ACTIVOS ENFOCADO AL SECTOR DE ESPACIO PÚBLICO, PARQUES, DEMAS ZONAS DE RECREACION Y SUS COMPONENTES, MEDIANTE EL DESARR;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 6.600.000;US043
2021;1;Usaquén;CULTURA, RECREACIÓN Y DEPORTE;IDRD;1945;34;Intervenir 30 Parques vecinales y/o de bolsillo con acciones de mejoramiento, mantenimiento y/o dotación;1207;22/10/2021;072 2021 ADICION;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;70;PRESTAR LOS SERVICIOS PROFESIONALES A LA ALCALDIA LOCAL DE USAQUEN EN EL ACOMPAÑAMIENTO TÉCNICO DE LOS ASUNTOS RELACIONADOS CON INFRAESTRUCTURA DE PARQUES, ZONAS DE RECREACION, EMBELLECIMIENTO Y ORNATO QUE SE ADELANTEN EN LA LOCALIDAD;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 11.000.000;US043
2021;1;Usaquén;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1946;37;Vincular 150 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1038;31/08/2021;338 2021;CONTRATO DE PRESTACION DE SERVICIOS;26;"PRESTAR LOS SERVICIOS DE PRODUCCIÓN DE EVENTOS PARA LA EJECUCIÓN Y DESARROLLO DE LA ""SEMANA POR LA PAZ EN USAQUÉN""";02;SELEC. ABREV. MENOR CUANTÍA;NIT;$ 80.336.305;US096
2021;1;Usaquén;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1946;37;Vincular 150 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1283;23/11/2021;436 2021;CONTRATO DE PRESTACION DE SERVICIOS;38;PRESTAR LOS SERVICIOS DE DESARROLLO Y REALIZACIÓN DE EVENTOS, PARA LLEVAR A CABO LA ARMONIZACIÓN DE LAS MEMORIAS INDÍGENAS DEL CONFLICTO ARMADO EN LA LOCALIDAD DE USAQUEN;04;CONTRATACIÓN MÍNIMA CUANTÍA;NIT;$ 101.450.370;"US096;US097"
2021;1;Usaquén;GOBIERNO;IDPAC;1950;52;Capacitar 734 personas a través de procesos de formación para la participación de manera virtual y presencial.;708;13/02/2021;057 2021;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;180;PRESTAR SERVICIOS PROFESIONALES PARA FORMULACIÓN DE ESTRATEGIAS QUE PERMITAN UNA AMPLIA PARTICIPACIÓN CIUDADANATANTO EN LA FORMULACIÓN COMO EN EL SEGUIMIENTO DEL PLAN DE DESARROLLO LOCAL, EN ACATAMIENTO DE LOS FINES DE LA GESTIÓN INSTITUCIONAL LOCAL.;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 52.000.000;"US107;US109"
2021;1;Usaquén;GOBIERNO;IDPAC;1950;52;Capacitar 734 personas a través de procesos de formación para la participación de manera virtual y presencial.;737;22/02/2021;084 2021;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;241;PRESTAR SERVICIOS PROFESIONALES ESPECIALIZADOS PARA EL APOYO EN LA FORMULACIÓN DE ESTRATEGIAS QUE FORTALEZCAN LA PARTICIPACIÓN CIUDADANA Y FACILITEN EL SEGUIMIENTO DEL CUMPLIMIENTO DE LAS METAS RELACIONADAS AL PLAN DE DESARROLLO LOCAL.;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 56.000.000;"US107;US109"
2021;1;Usaquén;GOBIERNO;IDPAC;1950;52;Capacitar 734 personas a través de procesos de formación para la participación de manera virtual y presencial.;782;3/03/2021;117 2021;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;241;PRESTAR SERVICIOS PROFESIONALES A LA ALCALDÍA LOCAL DE USAQUÉN, PARA EL FORTALECIMIENTO DE LAS DIFERENTES INSTANCIAS LOCALES DE PLANEACIÓN PARTICIPATIVA Y ESPACIOS LOCALES, COLABORANDO EN LA FORMULACIÓN DE ESTRATEGIAS QUE PERMITAN Y GARANTICEN UNA AMPLIA ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 34.888.000;"US107;US109"
2021;1;Usaquén;GOBIERNO;IDPAC;1950;52;Capacitar 734 personas a través de procesos de formación para la participación de manera virtual y presencial.;1103;23/09/2021;365 2021;CONTRATOS INTERADMINISTRATIVOS;99;PRESTAR LOS SERVICIOS DE CAPACITACIÓN PARA LA FORMACIÓN DE PERSONAS, MEDIANTE DIPLOMADOS Y CURSOS CORTOS, EN EL MARCO DEL COMPONENTE DE ESCUELAS Y PROCESOS DE FORMACIÓN PARA LA PARTICIPACIÓN CIUDADANA DEL PROYECTO DE INVERSIÓN DEL FDLUSA 1950: USAQUÉN FOR;10;CONTRATACIÓN DIRECTA;NIT;$ 114.000.000;"US107;US109"
2021;1;Usaquén;GOBIERNO;IDPAC;1950;52;Capacitar 734 personas a través de procesos de formación para la participación de manera virtual y presencial.;1105;29/09/2021;057 2021 ADICIÓN;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;75;ADICIÓN NO. 1 Y PRORROGA NO. 01 AL CONTRATO NO. 057-2021, PRESTAR SERVICIOS PROFESIONALES PARA FORMULACIÓN DE ESTRATEGIAS QUE PERMITAN UNA AMPLIA PARTICIPACIÓN CIUDADANA TANTO EN LA FORMULACIÓN COMO EN EL SEGUIMIENTO DEL PLAN DE DESARROLLO LOCAL, EN ACATA;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 16.250.000;"US107;US109"
2021;1;Usaquén;GOBIERNO;IDPAC;1950;52;Capacitar 734 personas a través de procesos de formación para la participación de manera virtual y presencial.;1205;22/10/2021;084 2021 ADICION;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;70;ADICION Y PRORROGA No. 1 CONTRATO 084-2021. PRESTAR SERVICIOS PROFESIONALES ESPECIALIZADOS PARA EL APOYO EN LA FORMULACIÓN DE ESTRATEGIAS QUE FORTALEZCAN LA PARTICIPACIÓN CIUDADANA Y FACILITEN EL SEGUIMIENTO DEL CUMPLIMIENTO DE LAS METAS RELACIONADAS AL P;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 17.500.000;"US107;US109"
2021;1;Usaquén;GOBIERNO;IDPAC;1950;52;Capacitar 734 personas a través de procesos de formación para la participación de manera virtual y presencial.;1242;29/10/2021;117 2021 ADICION;CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION;63;ADICION AL CONTRATO 117-2021. PRESTAR SERVICIOS PROFESIONALES A LA ALCALDIA LOCAL DE USAQUEN, PARA EL FORTALECIMIENTO DE LAS DIFERENTES INSTANCIAS LOCALES DE PLANEACION PARTICIPATIVA Y ESPACIOS LOCALES, COLABORANDO EN LA FORMULACION DE ESTRATEGIAS QUE PER;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 10.902.500;"US107;US109"
2021;1;Usaquén;MOVILIDAD;IDU;1954;51;Intervenir 800 metros lineales de Ciclo-infraestructura con acciones de construcción y/o conservación.;719;16/02/2021;049 2021;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;241;PRESTAR LOS SERVICIOS PROFESIONALES A LA ALCALDÍA LOCAL DE USAQUÉN, PARA APOYAR EL ÁREA DE GESTION PARA EL DESARROLLO LOCAL, MEDIANTE LA REALIZACIÓN DE PROCESOS TÉCNICOS Y DE ATENCIÓN A LA CIUDADANÍA RELACIONADOS CON ESPACIO PÚBLICO;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 35.319.280;US091
2021;1;Usaquén;MOVILIDAD;IDU;1954;51;Intervenir 800 metros lineales de Ciclo-infraestructura con acciones de construcción y/o conservación.;1129;4/10/2021;308 2021;CONTRATO DE OBRA PUBLICA;88;CONTRATAR POR EL SISTEMA DE PRECIOS UNITARIOS FIJOS SIN FORMULA DE REAJUSTE Y A MONTO AGOTABLE LAS OBRAS Y ACTIVIDADES NECESARIAS PARA LA CONSERVACIÓN DE LA CICLOINFRAESTRUCTURA DE LA LOCALIDAD DE USAQUEN, EN BOGOTA D.C.;01;LICITACIÓN PÚBLICA;NIT;$ 301.880.000;US091
2021;1;Usaquén;MOVILIDAD;IDU;1954;51;Intervenir 800 metros lineales de Ciclo-infraestructura con acciones de construcción y/o conservación.;1170;14/10/2021;049 2021 ADICION;CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES;78;ADICION Y PRORROGA CONTRATO 049-2021. PRESTAR LOS SERVICIOS PROFESIONALES A LA ALCALDÍA LOCAL DE USAQUÉN, PARA APOYAR EL ÁREA DE GES TION PARA EL DESARROLLO LOCAL, MEDIANTE LA REALIZACIÓN DE PROCESOS TÉCNICOS Y DE ATENCIÓN A LA CIUDADANÍA RELACIONADOS CON;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 11.037.275;US091
2021;1;Usaquén;MOVILIDAD;IDU;1954;51;Intervenir 800 metros lineales de Ciclo-infraestructura con acciones de construcción y/o conservación.;1256;5/11/2021;CIN 255 2021;CONTRATO DE INTERVENTORIA;56;CONTRATAR INTERVENTORÍA TÉCNICA, ADMINISTRATIVA, LEGAL, FINANCIERA, SOCIAL, AMBIENTAL Y SISTEMA DE SEGURIDAD Y SALUD EN EL TRABAJO, DEL CONTRATO DE OBRA QUE SE DERIVE DE LA LICITACIÓN PUBLICA FDLUSA-LP-003-2021, LA CUAL TIENE POR OBJETO: ¿CONTRATAR POR EL;08;CONCURSO DE MÉRITOS ABIERTO;NIT;$ 54.275.235;US091
